"","Date","open","high","low","close","volume"
"375",2018-07-05,10786.05,10786.05,10729.9,10753.4,196181966
"376",2018-07-06,10744.15,10816.15,10736,10770,217635695
"377",2018-07-09,10838.3,10860.15,10807.35,10851.05,156982128
"378",2018-07-10,10902.75,10956.65,10877,10947.1,174790852
"379",2018-07-11,10956.4,10976.6,10924.1,10942.2,199481829
"380",2018-07-12,11006.95,11078.1,11001.55,11015.3,216424239
"381",2018-07-13,11056.9,11071.15,10999.95,11021.95,215777994
"382",2018-07-16,11018.95,11018.95,10926.55,10940.7,208411111
"383",2018-07-17,10939.65,11017.65,10926.55,11015.15,187566364
"384",2018-07-18,11060.2,11075.4,10956.85,10983.45,200275134
"385",2018-07-19,10999.5,11005.6,10935.6,10967.2,188310331
"386",2018-07-20,10963.5,11030.1,10946.55,11011.95,175148394
"387",2018-07-23,11019.85,11093.15,11018.5,11079.05,218061481
"388",2018-07-24,11109,11143.3,11093.05,11133.15,181515758
"389",2018-07-25,11148.4,11155.65,11113.5,11122.9,185174202
"390",2018-07-26,11132.95,11184.65,11125.85,11184.25,326391195
"391",2018-07-27,11232.75,11282.3,11211.1,11273.6,303327938
"392",2018-07-30,11296.65,11328.05,11261.65,11312.9,266391007
"393",2018-07-31,11311.05,11365.6,11267.85,11357.25,248359731
"394",2018-08-01,11359.8,11390.25,11314.05,11321.35,245773492
"395",2018-08-02,11328.9,11328.9,11235.05,11238.15,190681450
"396",2018-08-03,11297.8,11367.6,11296.35,11362.25,190478491
"397",2018-08-06,11401.5,11427.5,11370.9,11389.25,193466355
"398",2018-08-07,11423.15,11428,11359.8,11389.1,204951584
"399",2018-08-08,11412.5,11459.15,11379.6,11455.2,184904254
"400",2018-08-09,11493.25,11495.1,11454.45,11471.1,279420160
"401",2018-08-10,11474.95,11477.7,11420.55,11421.3,304587856
"402",2018-08-13,11369.6,11406.1,11340.75,11363.35,231157052
"403",2018-08-14,11381.7,11452.25,11372.05,11433.7,215736525
"404",2018-08-16,11397.15,11449.7,11366.6,11391.2,271069740
"405",2018-08-17,11437.15,11486.25,11432.9,11465.55,209319797
"406",2018-08-20,11502.1,11565.1,11501,11554.55,218340525
"407",2018-08-21,11576.2,11581.4,11539.75,11571.25,211704678
"408",2018-08-23,11620.7,11620.7,11546.95,11578.5,233366238
"409",2018-08-24,11566.6,11604.45,11532.3,11556.3,197905282
"410",2018-08-27,11605.85,11700.8,11603.95,11696.8,190739083
"411",2018-08-28,11731.95,11760.15,11710.8,11743.75,199546461
"412",2018-08-29,11744.95,11753.1,11679.1,11686.95,233702206
"413",2018-08-30,11694.75,11698.05,11640.6,11679.55,287409534
"414",2018-08-31,11675.85,11727.15,11641,11675.45,255810324
"415",2018-09-03,11751.8,11751.8,11567.7,11571.05,207874032
"416",2018-09-04,11598.75,11601.55,11497.4,11523.15,224999047
"417",2018-09-05,11514.85,11542.1,11393.9,11471.3,213937850
"418",2018-09-06,11514.15,11561.95,11436.3,11519.15,201828906
"419",2018-09-07,11558.25,11602.75,11484.75,11586.05,224721084
"420",2018-09-10,11570.25,11572.2,11427.5,11439.5,229238483
"421",2018-09-11,11476.85,11478.65,11274.5,11282,265864691
"422",2018-09-12,11340.1,11380.15,11250.6,11370.2,234403383
"423",2018-09-14,11443.5,11523,11431.05,11510.75,221692317
"424",2018-09-17,11464.95,11464.95,11367.75,11371.6,174515167
"425",2018-09-18,11381.55,11410.85,11269.4,11282.25,200252552
"426",2018-09-19,11326.65,11331.85,11211.1,11237.15,222630144
"427",2018-09-21,11271.3,11346.35,10869.25,11160.55,382826691
"428",2018-09-24,11164.4,11167.75,10943.9,10974.7,259040008
"429",2018-09-25,10969.95,11080.3,10882.95,11080.05,262392722
"430",2018-09-26,11145.55,11145.55,10993.3,11047.05,226822024
"431",2018-09-27,11079.8,11089.45,10953.65,10985.95,300710082
"432",2018-09-28,11008.1,11033.45,10850.35,10931.75,303259513
"433",2018-10-01,10930.9,11035.45,10822.85,11014.6,231495565
"434",2018-10-03,10982.7,10988.3,10844.3,10850.45,242024481
"435",2018-10-04,10754.7,10754.7,10551.85,10552.7,318180703
"436",2018-10-05,10514.1,10540.1,10263.55,10263.55,467990459
"437",2018-10-08,10310.15,10397.65,10198.8,10352.75,319586906
"438",2018-10-09,10390.3,10397.35,10279.6,10291.8,355398611
"439",2018-10-10,10331.85,10482.35,10319.15,10462.7,279861724
"440",2018-10-11,10169.8,10335.6,10139,10248.3,319490208
"441",2018-10-12,10331.55,10492.3,10329.5,10465.2,270979794
"442",2018-10-15,10524.2,10526.1,10410.3,10517.7,203641865
"443",2018-10-16,10550.15,10604.75,10526.4,10576.45,225975303
"444",2018-10-17,10688.7,10709.5,10436.65,10458.45,219611812
"445",2018-10-19,10339.7,10379,10249.75,10316.55,246294153
"446",2018-10-22,10405.85,10405.85,10224.5,10252.55,221113361
"447",2018-10-23,10152.6,10221.15,10102.5,10184.35,235188863
"448",2018-10-24,10278.15,10288.75,10126.95,10239.9,285154251
"449",2018-10-25,10135.05,10166.6,10079.35,10139.3,413072656
"450",2018-10-26,10122.35,10127.95,10004.8,10012.65,246067078
"451",2018-10-29,10078.1,10274.15,10020.4,10249.05,300954410
"452",2018-10-30,10239.4,10284.9,10175.8,10190.2,231416704
"453",2018-10-31,10209.55,10395.7,10105.3,10362,302523526
"454",2018-11-01,10441.7,10441.7,10342.15,10381.15,257351106
"455",2018-11-02,10462.3,10606.15,10460.75,10557.2,342087128
"456",2018-11-05,10558.75,10558.75,10477.2,10526.15,262434877
"457",2018-11-06,10552,10600.15,10492.05,10520.4,250444982
"458",2018-11-09,10614.7,10619.45,10545.4,10581.55,240646818
"459",2018-11-12,10607.8,10645.4,10464.35,10479.55,209494631
"460",2018-11-13,10451.9,10595.75,10441.9,10581.2,218479156
"461",2018-11-14,10634.9,10651.2,10533.4,10568.15,321525488
"462",2018-11-15,10580.6,10646.5,10559.8,10601.35,217310392
"463",2018-11-16,10644,10695.05,10631.35,10680.85,238808550
"464",2018-11-19,10731.25,10774.25,10689.25,10770.35,191169415
"465",2018-11-20,10740.1,10740.1,10641,10647.55,188407185
"466",2018-11-21,10670.95,10671.15,10562.45,10605.3,221826116
"467",2018-11-22,10612.65,10645.85,10513.15,10522.3,165451492
"468",2018-11-26,10568.3,10636.9,10490.45,10633.05,232218153
"469",2018-11-27,10621.45,10695.05,10596.65,10685.25,277150862
"470",2018-11-28,10708.75,10757.7,10704.45,10721.55,263340004
"471",2018-11-29,10808.7,10880.45,10782.4,10875.85,386883331
"472",2018-11-30,10892.1,10922.3,10835.3,10882.8,318744169
"473",2018-12-03,10930.7,10941.05,10845.5,10889.8,276570169
"474",2018-12-04,10877.1,10890.65,10833.5,10869.7,226394694
"475",2018-12-05,10820.45,10820.6,10748.05,10790.35,245858703
"476",2018-12-06,10718.15,10722.2,10588.3,10593.95,259349557
"477",2018-12-07,10644.8,10704,10599.75,10702.2,261630459
"478",2018-12-10,10523.35,10558.3,10475.45,10477.3,322508033
"479",2018-12-11,10359.75,10566.75,10334.2,10557.9,321348738
"480",2018-12-12,10589.2,10751.5,10562.2,10736.9,268635614
"481",2018-12-13,10791.45,10838.6,10750.3,10788.5,242662173
"482",2018-12-14,10784.5,10815.4,10753.05,10802.35,244835217
"483",2018-12-17,10853.2,10899.8,10845.55,10885.05,229947883
"484",2018-12-18,10848.6,10915.3,10819.4,10913.85,222787153
"485",2018-12-19,10930.55,10984.75,10928.1,10961.2,230795306
"486",2018-12-20,10885.2,10961.95,10880.05,10960.5,223922484
"487",2018-12-21,10944.25,10963.4,10739.45,10754.85,299199160
"488",2018-12-24,10780.9,10780.9,10649.9,10671.95,169615277
"489",2018-12-26,10635.45,10747.1,10534.85,10741.95,189081381
"490",2018-12-27,10817.9,10833.8,10764.55,10774.5,378147861
"491",2018-12-28,10820.95,10892.7,10820.15,10858.9,200010811
"492",2018-12-31,10913.2,10923.1,10853.4,10861.85,144871290
"493",2019-01-01,10881.7,10922.85,10807.65,10913.95,122839984
"494",2019-01-02,10868.85,10895.15,10735.8,10781.9,240097436
"495",2019-01-03,10796.8,10813.95,10662.35,10667.7,235515093
"496",2019-01-04,10699.7,10740.8,10628.8,10730.7,218436405
"497",2019-01-07,10804.85,10835.8,10750.6,10770.65,202566146
"498",2019-01-08,10786.25,10818.3,10734,10788.6,206359896
"499",2019-01-09,10862.4,10870.35,10750.4,10849.8,239778615
"500",2019-01-10,10859.35,10859.35,10802.45,10815.75,194967317
"501",2019-01-11,10834.75,10850,10739.7,10783.55,208751059
"502",2019-01-14,10807,10807,10692.45,10741.05,179336647
"503",2019-01-15,10777.55,10896.05,10777.55,10884.55,202741951
"504",2019-01-16,10899.65,10927.9,10877.2,10888.6,175844119
"505",2019-01-17,10920.85,10930.4,10844.9,10890.1,183785516
"506",2019-01-18,10914.85,10927.65,10852.2,10907.35,261116733
"507",2019-01-21,10919.35,10987.2,10885.9,10949.4,235555659
"508",2019-01-22,10949.8,10949.8,10864.5,10917.45,241641740
"509",2019-01-23,10931.05,10944.55,10813.05,10822.15,222158646
"510",2019-01-24,10844.05,10866.35,10798.9,10858.95,203017253
"511",2019-01-25,10859.75,10931.35,10757.25,10775.45,179370707
"512",2019-01-28,10792.45,10803.95,10631.65,10675.8,220034180
"513",2019-01-29,10653.7,10690.25,10583.95,10679.1,210032771
"514",2019-01-30,10702.25,10706.85,10613.15,10640.25,295407232
"515",2019-01-31,10690.55,10837.95,10678.8,10817.35,472608463
"516",2019-02-01,10851.35,10983.25,10813.65,10892.75,278272293
"517",2019-02-04,10876.75,10927.75,10814.55,10909.05,192866505
"518",2019-02-05,10908.65,10956.55,10887.15,10935.65,182066899
"519",2019-02-06,10965.1,11072.05,10963.65,11068.45,198845067
"520",2019-02-07,11070.45,11117.9,11044.1,11054.4,183599837
"521",2019-02-08,11023.5,11041.15,10925.7,10932.6,264285474
"522",2019-02-11,10930.9,10930.9,10857.3,10899.9,217598971
"523",2019-02-12,10879.7,10910.9,10824.15,10828.4,232160400
"524",2019-02-13,10870.55,10890.8,10772.7,10774.25,257567315
"525",2019-02-14,10786.1,10786.1,10718.85,10759.8,318091784
"526",2019-02-15,10780.25,10781.75,10621.45,10728.8,344096632
"527",2019-02-18,10738.65,10759.05,10628.75,10631.3,222609050
"528",2019-02-19,10636.7,10722.75,10585.9,10605.15,223222900
"529",2019-02-20,10655.45,10752.4,10646.6,10742.25,205727028
"530",2019-02-21,10744.1,10808.8,10721.65,10791.95,212915758
"531",2019-02-22,10782.7,10801.05,10758.4,10789.7,303939523
"532",2019-02-25,10813.25,10886.5,10788.4,10879.15,309555346
"533",2019-02-26,10775.3,10888.5,10729.45,10829,282989433
"534",2019-02-27,10881.2,10939.55,10751.95,10793.9,271342901
"535",2019-02-28,10865.7,10865.7,10784.85,10801.8,541598037
"536",2019-03-01,10842.65,10877.65,10823.2,10861.65,246503931
"537",2019-03-05,10864.85,10994.05,10818.7,10985.7,305136335
"538",2019-03-06,11024.85,11061.9,11000.1,11049.1,310015430
"539",2019-03-07,11077.95,11088.75,11027.25,11053.05,257502729
"540",2019-03-08,11038.85,11048.75,11009.2,11036.6,277343344
"541",2019-03-11,11068.75,11180,11060.9,11175.85,294666128
"542",2019-03-12,11231.35,11320.15,11229.95,11290.2,346125398
"543",2019-03-13,11326.2,11351.95,11276.9,11342.35,315491895
"544",2019-03-14,11382.5,11383.4,11313.75,11346.8,212738721
"545",2019-03-15,11376.85,11486.9,11372.2,11431.85,381944334
"546",2019-03-18,11473.85,11530.1,11412.75,11479.45,269640287
"547",2019-03-19,11500.3,11543.6,11451.55,11539.9,275144109
"548",2019-03-20,11551.95,11552.5,11503.6,11516.65,301673819
"549",2019-03-22,11545.2,11572.35,11434.7,11462.6,318563563
"550",2019-03-25,11383.95,11385.2,11311.95,11350.75,243183748
"551",2019-03-26,11375.2,11496.65,11352.65,11493,236978542
"552",2019-03-27,11531.45,11545.85,11413.55,11433.8,238949241
"553",2019-03-28,11463.65,11587.5,11452.75,11581.5,431817266
"554",2019-03-29,11625.45,11630.1,11570.3,11611.4,346984603
"555",2019-04-01,11665.2,11737.2,11645.3,11655.6,318919703
"556",2019-04-02,11711.55,11728.9,11656.3,11724.95,328481045
"557",2019-04-03,11735.3,11760.85,11629.7,11637.7,300560497
"558",2019-04-04,11660.2,11662.3,11559.65,11604.55,262045240
"559",2019-04-05,11638.4,11689.4,11609.9,11684.1,211335078
"560",2019-04-08,11704.35,11710.05,11549.8,11600.45,199169758
"561",2019-04-09,11612.05,11683.8,11569.9,11677.2,232282412
"562",2019-04-10,11645.6,11679.95,11572.3,11582.75,300686244
"563",2019-04-11,11592.55,11606.5,11550.7,11603,234898595
"564",2019-04-12,11612.85,11657.15,11579.75,11631.55,210520186
"565",2019-04-15,11667,11704.55,11648.55,11687.65,264360749
"566",2019-04-16,11736.2,11810.7,11732.45,11795.3,320917624
"567",2019-04-18,11856.15,11856.15,11738.9,11746.85,283411099
"568",2019-04-22,11727.05,11727.05,11585.35,11591.4,202028400
"569",2019-04-23,11612.95,11645.75,11564.9,11579.2,201783096
"570",2019-04-24,11601.5,11740.7,11578.85,11724.75,276305873
"571",2019-04-25,11735.7,11796.6,11624.6,11651.5,481673362
"572",2019-04-26,11683.75,11762.75,11662.3,11748.7,257116417
"573",2019-04-30,11748.75,11755.95,11656,11739.1,276242360
"574",2019-05-02,11725.55,11789.1,11699.8,11718.8,234335972
"575",2019-05-03,11722.6,11770.8,11699.8,11709.9,234090536
"576",2019-05-06,11605.8,11632.15,11571.6,11592.25,233643710
"577",2019-05-07,11651.5,11655.55,11485.5,11495.45,256001510
"578",2019-05-08,11478.7,11478.7,11347.6,11361.6,228778647
"579",2019-05-09,11322.4,11357.4,11255.55,11297.9,235635847
"580",2019-05-10,11314.15,11345.45,11251.9,11256.8,290381864
"581",2019-05-13,11258.7,11300.1,11126.15,11154.7,270394177
"582",2019-05-14,11151.65,11294.4,11108.45,11239.3,296997248
"583",2019-05-15,11271.7,11286.75,11137.45,11142.5,249315190
"584",2019-05-16,11180.35,11281.5,11143.65,11275.55,232164267
"585",2019-05-17,11261.9,11424.1,11259.85,11417.25,256786894
"586",2019-05-20,11651.9,11844.85,11592.3,11832.7,327068944
"587",2019-05-21,11863.65,11883.15,11682.95,11712.05,283416428
"588",2019-05-22,11727.95,11784.55,11683.35,11755,265298030
"589",2019-05-23,11901.3,12041,11615,11682.5,419498094
"590",2019-05-24,11748,11858.1,11658.4,11845.3,292682059
"591",2019-05-27,11855.5,11957.05,11812.9,11920.5,263032540
"592",2019-05-28,11958.35,11958.35,11865.2,11941.2,415627589
"593",2019-05-29,11905.8,11931.7,11836.85,11861.95,241203242
"594",2019-05-30,11865.3,11968.15,11862.35,11944.4,345759962
"595",2019-05-31,11999.8,12039.15,11832.15,11918.25,343529162
"596",2019-06-03,11953.75,12102.05,11920.75,12092.35,253976822
"597",2019-06-04,12052.65,12095.15,12006.25,12036.2,220455087
"598",2019-06-06,12039.8,12039.8,11830.65,11848.5,314977529
"599",2019-06-07,11865.2,11896.85,11769.65,11863.75,203031203
"600",2019-06-10,11934.9,11974.6,11872.15,11928.3,194167839
"601",2019-06-11,11959.85,12000.3,11904.8,11962.85,197427957
"602",2019-06-12,11962.45,11962.45,11866.6,11917.3,174065800
"603",2019-06-13,11873.9,11930.5,11817.1,11905.55,189660838
"604",2019-06-14,11910.1,11911.45,11798.9,11810.85,183687309
"605",2019-06-17,11844,11844,11658.65,11674,186034306
"606",2019-06-18,11677.05,11727.15,11641.35,11700.8,210823821
"607",2019-06-19,11744.45,11802.35,11625.2,11706.8,231300818
"608",2019-06-20,11653.65,11843,11635.25,11841.9,228437380
"609",2019-06-21,11827.6,11827.6,11705.5,11732.95,301237984
"610",2019-06-24,11725.8,11753.5,11670.5,11702.7,165486957
"611",2019-06-25,11681,11814.2,11651.15,11776.9,205591959
"612",2019-06-26,11768.15,11871.6,11758.45,11840.1,226003874
"613",2019-06-27,11860.85,11910.8,11823.25,11843.75,392103626
"614",2019-06-28,11861.15,11871.2,11775.85,11793.9,206236370
"615",2019-07-01,11839.9,11884.45,11831.2,11864.55,206356474
"616",2019-07-02,11890.3,11916.05,11815.3,11907.5,174826734
"617",2019-07-03,11932.15,11945.05,11887.9,11913.55,183268298
"618",2019-07-04,11928.8,11969,11924.3,11938.3,181054738
"619",2019-07-05,11964.75,11981.5,11798.5,11802.05,276790937
"620",2019-07-08,11770.4,11770.4,11523.5,11564,237267339
"621",2019-07-09,11531.6,11582.3,11461.45,11552.7,276440677
"622",2019-07-10,11536.15,11593.5,11475.9,11494,235505750
"623",2019-07-11,11561.45,11598.3,11519.55,11575.6,209652131
"624",2019-07-12,11601.15,11639.15,11538.65,11547.65,277116682
"625",2019-07-15,11614.75,11617.3,11532.5,11587.65,214898468
"626",2019-07-16,11596.65,11670,11574.2,11661.05,223929237
"627",2019-07-17,11670.75,11706.6,11651.7,11686.25,205215236
"628",2019-07-18,11675.6,11676.8,11582.4,11600.85,237460710
"629",2019-07-19,11627.95,11639.9,11400.35,11437.15,273248512
"630",2019-07-22,11392.85,11392.85,11301.55,11336,269274125
"631",2019-07-23,11372.25,11398.1,11303.15,11328.45,274394431
"632",2019-07-24,11322.45,11359.25,11230.2,11268.3,279943517
"633",2019-07-25,11290.4,11361.05,11239.7,11261.75,380402719
"634",2019-07-26,11247.45,11307.35,11210.6,11297.7,283273144
"635",2019-07-29,11307.5,11307.5,11152.75,11192.15,297871515
"636",2019-07-30,11213.7,11267.1,11072.95,11080.6,303555441
"637",2019-07-31,11034.05,11144.15,10999.65,11113.8,354751398
"638",2019-08-01,11060.2,11076.6,10881.35,10991.3,336198500
"639",2019-08-02,10930.3,11079.8,10849.55,11000.35,398389042
"640",2019-08-05,10895.8,10895.8,10782.75,10858.65,327231479
"641",2019-08-06,10815.4,11018,10815.4,10931.4,334295819
"642",2019-08-07,10958.1,10975.3,10836.6,10838.75,311230123
"643",2019-08-08,10899.2,11057.65,10843.25,11048,320628406
"644",2019-08-09,11087.9,11181.3,11063.15,11111.05,293380970
"645",2019-08-13,11139.4,11144.2,10904.8,10922.35,367032417
"646",2019-08-14,11003.25,11077.35,10935.85,11013.9,314955384
"647",2019-08-16,11043.65,11068.55,10924.55,11042.5,286158027
"648",2019-08-19,11094.8,11146.8,11038.65,11055.1,216758287
"649",2019-08-20,11063.9,11076.05,10985.65,11023.55,248408949
"650",2019-08-21,11018.15,11033.95,10906.65,10919.15,298933712
"651",2019-08-22,10905.3,10906.65,10718.95,10736.4,304143406
"652",2019-08-23,10699.6,10861.9,10637.75,10841.75,309908521
"653",2019-08-26,11000.3,11070,10756.7,11057.85,360668689
"654",2019-08-27,11106.55,11141.7,11049.5,11115.55,550375115
"655",2019-08-28,11101.3,11129.05,10987.95,11043.85,301050806
"656",2019-08-29,10996.05,11021.05,10922.65,10961.4,410463533
"657",2019-08-30,10987.8,11042.3,10874.95,11033.85,357108574
"658",2019-09-03,10960.95,10960.95,10773.25,10775.85,259309766
"659",2019-09-04,10790.4,10858.6,10746.6,10836.85,334565840
"660",2019-09-05,10860.95,10919.55,10816.1,10840.7,391587274
"661",2019-09-06,10883.8,10956.8,10867.65,10941,322309361
"662",2019-09-09,10936.7,11028.75,10890.3,11004.3,240624742
"663",2019-09-11,11028.5,11054.65,11012.35,11018.95,324452281
"664",2019-09-12,11058.3,11081.75,10965.2,10981.05,299514606
"665",2019-09-13,10986.8,11084.3,10946.25,11081.35,320749618
"666",2019-09-16,10994.85,11052.5,10968.45,10993.1,280808258
"667",2019-09-17,11000.1,11000.1,10797.35,10826.9,291997592
"668",2019-09-18,10872.8,10884.75,10805.45,10848.65,304377922
"669",2019-09-19,10845.2,10845.2,10670.5,10696.75,272420381
"670",2019-09-20,10746.8,11381.15,10691.6,11275.45,861409005
"671",2019-09-23,11542.7,11694.4,11472.25,11595.5,606655844
"672",2019-09-24,11590.7,11654.7,11539.6,11588.3,394028160
"673",2019-09-25,11564.85,11564.85,11416.4,11431.2,417000722
"674",2019-09-26,11469.85,11609.9,11469.85,11580,507051966
"675",2019-09-27,11556.35,11593.1,11500.3,11512.5,304951830
"676",2019-09-30,11491.15,11508.2,11391.25,11478.1,368719582
"677",2019-10-01,11515.4,11553.6,11248.75,11367.35,454716146
"678",2019-10-03,11322.25,11369.05,11257.8,11313.1,389409823
"679",2019-10-04,11388.45,11399.9,11158.5,11163.85,388331985
"680",2019-10-07,11196.2,11233.4,11113.35,11119.95,318661584
"681",2019-10-09,11152.95,11320.85,11090.65,11319.6,364479697
"682",2019-10-10,11280.5,11292.9,11208.65,11239.25,339255921
"683",2019-10-11,11257.7,11362.35,11189.5,11301.25,368785084
"684",2019-10-14,11335.9,11420.35,11290.2,11329.8,341358670
"685",2019-10-15,11360.85,11462.15,11342.55,11430.6,302503085
"686",2019-10-16,11464.95,11480.5,11411.2,11471.55,317495005
"687",2019-10-17,11466.3,11598.85,11439.95,11582.3,324010862
"688",2019-10-18,11580.3,11684.15,11554,11661.45,348537023
"689",2019-10-22,11657.15,11713.8,11575.9,11589.9,435040995
"690",2019-10-23,11596.2,11651.6,11555.15,11614.5,350587132
"691",2019-10-24,11661.65,11679.35,11535.95,11585.15,437456737
"692",2019-10-25,11646.15,11646.15,11490.95,11574.4,421284529
"693",2019-10-29,11643.95,11809.15,11627.5,11790.35,530349255
"694",2019-10-30,11883.9,11883.9,11785.05,11849.8,437171320
"695",2019-10-31,11890.45,11944.4,11856.25,11881.2,513394561
"696",2019-11-01,11886.6,11917.85,11843.35,11899.5,321232506
"697",2019-11-04,11928.9,11988.9,11906.1,11945.15,338702380
"698",2019-11-05,11974.6,11978.8,11862.45,11918.6,305180863
"699",2019-11-06,11911.5,12002.7,11850.4,11961,326934309
"700",2019-11-07,12021.1,12021.1,11947.15,12016.1,338892700
"701",2019-11-08,11987.15,12033.95,11890.45,11905.7,351098312
"702",2019-11-11,11879.2,11932.55,11854.05,11912.75,251855061
"703",2019-11-13,11908.3,11946.25,11823.45,11835.55,316739598
"704",2019-11-14,11858.75,11894.85,11802.9,11869.2,318074279
"705",2019-11-15,11904.2,11972.65,11880.25,11895.3,406843541
"706",2019-11-18,11915.15,11945.9,11867.8,11894.25,304435923
"707",2019-11-19,11919.45,11958.65,11881.9,11955.65,387702386
"708",2019-11-20,12004.75,12038.5,11968,11993.45,353488536
"709",2019-11-21,12025.65,12025.9,11957.15,11964.05,303070506
"710",2019-11-22,11967.3,11967.3,11883.6,11916.1,279662481
"711",2019-11-25,11922.45,12083.9,11922.45,12079,314079033
"712",2019-11-26,12110.2,12132.15,12006.8,12046.8,756029105
"713",2019-11-27,12068.5,12114.1,12055.35,12112.2,273776086
"714",2019-11-28,12132.1,12157.75,12100.4,12155.4,293810374
"715",2019-11-29,12146.2,12146.65,12017.6,12048,281415666
"716",2019-12-02,12137.05,12137.05,12024.5,12048.25,291428453
"717",2019-12-03,12067.65,12067.65,11956.8,12001.05,238457806
"718",2019-12-04,11969.95,12054.45,11935.5,12037.3,334129042
"719",2019-12-05,12071.25,12081.2,11999.1,12007.9,268498323
"720",2019-12-06,12047.35,12056.85,11888.95,11914.15,264767990
"721",2019-12-09,11939.1,11981.9,11888.4,11936.95,246384465
"722",2019-12-10,11950.5,11950.5,11844.75,11861.25,270952922
"723",2019-12-11,11867.35,11922.8,11832.5,11913.2,289346911
"724",2019-12-12,11944.3,12004.8,11934.25,11968.7,322385180
"725",2019-12-13,12031.3,12098.15,12026.1,12089.75,358590994
"726",2019-12-16,12131.35,12133,12046.65,12060.5,239208971
"727",2019-12-17,12082.45,12182.7,12070.85,12174.4,320847260
"728",2019-12-18,12197,12237.55,12163.8,12227.45,360092648
"729",2019-12-19,12223.4,12267.35,12191.45,12259.8,284016033
"730",2019-12-20,12266.45,12293.25,12253.05,12267.45,375128347
"731",2019-12-23,12235.45,12286.95,12213.8,12266.15,288946498
"732",2019-12-24,12269.25,12283.55,12202.75,12212,193889094
"733",2019-12-26,12211.85,12220.75,12120.1,12130.9,264136365
"734",2019-12-27,12172.9,12257.6,12158.25,12250.7,202585216
"735",2019-12-30,12274.9,12286.3,12213.95,12258.75,236943524
"736",2019-12-31,12247.1,12247.1,12152.25,12176.3,257435330
"737",2020-01-01,12202.15,12222.05,12165.4,12189.7,174978824
